Brand,Phone,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
BLU369,J6 2020,False,False,2020.0,October,227.0,160.7,78.4,10.3,6.0,73.7,720.0,1440.0,18:9,268.0,Android 10 ,4.0
BLU369,J6S,False,False,2022.0,July 07,161.0,152.9,73.3,9.7,6.1,81.5,720.0,1560.0,5:9,282.0,Android 11 ,4.0
BLU369,J7L,False,False,2020.0,October,173.0,155.0,74.7,10.9,5.7,72.4,720.0,1440.0,18:9,282.0,Android 10 ,4.0
BLU369,J9L,False,False,2021.0,June,191.0,161.6,76.9,9.7,6.0,74.8,480.0,960.0,18:9,179.0,Android 11 ,8.0
BLU369,Jenny,True,False,2012.0,"June. Released 2012, June",73.0,110.0,45.0,14.0,1.8,20.6,128.0,160.0,,114.0,,
BLU369,Jenny TV,True,True,2012.0,"June. Released 2012, August",88.0,119.0,49.0,14.0,2.4,30.6,240.0,320.0,4:3,167.0,,
BLU369,Jenny TV 2.8,True,False,2013.0,"August. Released 2013, September",90.0,128.0,55.7,12.5,2.8,34.1,240.0,320.0,4:3,143.0,,
BLU369,Kick,True,False,2010.0,"June. Released 2010, June",92.0,102.0,45.0,12.8,,,,,,,,
BLU369,Life 8,False,False,2014.0,"May. Released 2014, May",136.0,145.0,69.8,7.5,5.0,68.1,720.0,1280.0,16:9,294.0,Android 4.2.2 ,8.0
BLU369,Life 8 XL,False,False,2015.0,"May. Released 2015, May",149.0,155.0,74.8,7.7,5.5,71.9,720.0,1280.0,16:9,267.0,Android 4.4.2 ,8.0
BLU369,Life Mark,False,False,2016.0,"March. Released 2016, March",150.0,142.4,72.0,9.5,5.0,67.2,720.0,1280.0,16:9,294.0,Android 5.1 ,4.0
BLU369,Life Max,False,False,2016.0,"November. Released 2016, November",153.0,154.5,77.1,8.7,5.5,70.0,720.0,1280.0,16:9,267.0,Android 6.0 ,4.0
BLU369,Life One,False,False,2013.0,"March. Released 2013, April",145.0,144.0,73.0,8.9,5.0,65.6,720.0,1280.0,16:9,294.0,Android 4.2 ,4.0
BLU369,Life One (2015),False,False,2015.0,"January. Released 2015, April",120.0,143.5,72.1,7.5,5.0,66.6,720.0,1280.0,16:9,294.0,Android 4.4.2 ,4.0
BLU369,Life One M,False,False,2014.0,"January. Released 2014, January",144.0,144.0,74.0,9.0,5.0,64.7,720.0,1280.0,16:9,294.0,Android 4.2 ,4.0
BLU369,Life One X,False,False,2014.0,"January. Released 2014, January",133.0,143.5,71.6,8.6,5.0,67.1,1080.0,1920.0,16:9,441.0,Android 4.2.1 ,4.0
BLU369,Life One X (2016),False,False,2015.0,"December. Released 2015, December",141.0,149.5,73.6,8.6,5.2,67.7,1080.0,1920.0,16:9,424.0,Android 5.1 ,8.0
BLU369,Life One X2,False,False,2016.0,"September. Released 2016, September",166.0,148.0,72.4,9.5,5.2,69.6,1080.0,1920.0,16:9,424.0,Android 6.0.1 ,8.0
BLU369,Life One X2 Mini,False,False,2017.0,"January. Released 2017, January",152.0,142.0,69.6,8.7,5.0,69.7,1080.0,1920.0,16:9,441.0,Android 6.0 ,8.0
BLU369,Life One X3,False,False,2017.0,"November. Released 2017, November",182.0,154.0,75.3,8.9,5.5,71.9,1080.0,1920.0,16:9,401.0,Android 7.0 ,8.0
BLU369,Life One XL,False,False,2015.0,"January. Released 2015, April",151.0,156.0,78.0,8.3,5.5,68.5,720.0,1280.0,16:9,267.0,Android 4.4.2 ,4.0
BLU369,Life Play,False,False,2013.0,"March. Released 2013, April",125.0,137.0,68.4,7.9,4.7,65.0,720.0,1280.0,16:9,312.0,Android 4.2 ,4.0
BLU369,Life Play Mini,False,False,2014.0,"October. Released 2014, October",106.0,127.0,64.4,9.4,4.0,55.7,480.0,800.0,5:3,233.0,Android 4.4.2 ,2.0
BLU369,Life Play S,False,False,2014.0,"January. Released 2014, January",109.0,137.5,67.5,7.8,4.7,65.6,720.0,1280.0,16:9,312.0,Android 4.2 ,4.0
BLU369,Life Play X,False,False,2013.0,"December. Released 2014, January",125.0,137.0,68.4,7.9,4.7,65.0,720.0,1280.0,16:9,312.0,Android 4.2 ,4.0
BLU369,Life Pro,False,False,2013.0,"November. Released 2013, November",158.0,147.0,72.1,6.9,5.0,65.0,720.0,1280.0,16:9,294.0,Android 4.2 ,4.0
BLU369,Life Pure,False,False,2013.0,"December. Released 2013, December",128.0,142.0,69.4,7.7,5.0,69.9,1080.0,1920.0,16:9,441.0,Android 4.2 ,4.0
BLU369,Life Pure Mini,False,False,2014.0,"February. Released 2014, February",149.0,130.0,64.4,8.9,4.5,66.7,720.0,1280.0,16:9,326.0,Android 4.2 ,4.0
BLU369,Life Pure XL,False,False,2014.0,"April. Released 2014, May",152.0,150.6,75.0,9.5,5.5,73.8,1080.0,1920.0,16:9,401.0,Android 4.2.2 ,4.0
BLU369,Life View,False,False,2013.0,"March. Released 2013, April",220.0,161.0,82.5,8.9,5.7,67.4,720.0,1280.0,16:9,258.0,Android 4.2 ,4.0
BLU369,Life View 8.0,False,False,2014.0,"October. Released 2014, October",350.0,200.0,135.2,8.5,8.0,73.3,768.0,1024.0,4:3,160.0,Android 4.4.2 ,4.0
BLU369,Life View Tab,False,False,2014.0,"January. Released 2014, January",404.0,205.0,138.2,9.0,8.0,70.0,768.0,1024.0,4:3,160.0,Android 4.2 ,4.0
BLU369,Life X8,False,False,2015.0,"July. Released 2015, July",149.0,140.7,70.2,9.3,5.0,69.8,720.0,1280.0,16:9,294.0,Android 4.4.2 ,8.0
BLU369,Life XL,False,False,2016.0,"January. Released 2016, January",168.0,155.4,79.3,8.5,5.5,67.7,720.0,1280.0,16:9,267.0,Android 5.1 ,4.0
BLU369,Lindy,True,False,2011.0,"July. Released 2011, Q3",50.0,101.0,56.2,13.7,1.77,17.4,160.0,128.0,,116.0,,
BLU369,M7L,False,False,2021.0,February 09,286.0,194.4,109.2,11.0,7.0,58.4,600.0,1240.0,5:9,197.0,Android 10 ,8.0
BLU369,M8L,False,False,2020.0,August,352.0,208.0,125.0,9.0,8.0,71.4,800.0,1280.0,16:10,189.0,Android 11 ,8.0
BLU369,M8L 2022,False,False,2022.0,February,360.0,209.0,126.0,10.6,8.0,70.5,800.0,1280.0,16:10,189.0,Android 11 ,4.0
BLU369,M8L Plus,False,False,2020.0,August,383.0,208.0,123.7,10.5,8.0,72.1,800.0,1280.0,16:10,189.0,Android 11 ,8.0
BLU369,Magic,False,False,2011.0,"February. Released 2011, April",,111.0,58.0,13.5,3.2,47.4,320.0,480.0,3:2,180.0,Android 2.2 ,
BLU369,Neo,True,False,2011.0,"August. Released 2012, Q1",120.0,96.0,54.0,12.8,2.8,46.8,240.0,320.0,4:3,143.0,,
BLU369,Neo 3.5,False,False,2014.0,"April. Released 2014, May",101.0,117.0,62.0,11.0,3.5,50.3,320.0,480.0,3:2,165.0,Android 4.2 ,2.0
BLU369,Neo 4.5,False,False,2014.0,"April. Released 2014, May",135.0,136.0,63.0,10.5,4.5,65.1,480.0,854.0,16:9,218.0,Android 4.2 ,2.0
BLU369,Neo Pro,True,True,2011.0,"August. Released Exp. release 2012, Q1",120.0,101.0,55.0,16.5,2.8,43.7,240.0,320.0,4:3,143.0,,
BLU369,Neo X,False,False,2016.0,"May. Released 2016, May",151.0,143.0,73.8,9.8,5.0,65.3,480.0,854.0,16:9,196.0,Android 5.1 ,4.0
BLU369,Neo X LTE,False,False,2016.0,"August. Released 2016, August",169.0,146.1,73.8,7.5,5.0,63.9,480.0,854.0,16:9,196.0,Android 6.0 ,4.0
BLU369,Neo X Mini,False,False,2016.0,"July. Released 2016, July",151.0,143.0,73.8,9.8,4.5,52.9,480.0,854.0,16:9,218.0,Android 6.0 ,4.0
BLU369,Neo X Plus,False,False,2016.0,"February. Released 2016, February",162.0,152.6,77.9,8.3,5.5,70.2,720.0,1280.0,16:9,267.0,Android 5.1 ,4.0
BLU369,Neo XL,False,False,2016.0,"March. Released 2016, March",183.0,162.0,84.5,8.5,6.0,72.5,720.0,1280.0,16:9,245.0,Android 5.1 ,4.0
BLU369,Neo XT,True,True,2011.0,"August. Released 2012, Q1",120.0,96.0,58.0,12.8,3.0,46.0,240.0,400.0,5:3,155.0,,
BLU369,Pure View,False,False,2018.0,February,184.0,152.4,71.7,8.1,5.7,76.7,720.0,1440.0,18:9,282.0,Android 7.0 ,8.0
BLU369,Pure XL,False,False,2015.0,"September. Released 2015, September",207.0,164.0,82.2,9.3,6.0,73.6,1440.0,2560.0,16:9,490.0,Android 5.1 ,8.0
BLU369,Pure XR,False,False,2016.0,"August. Released 2016, August",147.2,154.3,74.9,7.0,5.5,72.2,1080.0,1920.0,16:9,401.0,Android 6.0 ,8.0
BLU369,Quattro 4.5,False,False,2013.0,"February. Released 2013, February",145.0,133.0,67.0,10.8,4.5,62.6,540.0,960.0,16:9,245.0,Android 4.0 ,4.0
BLU369,Quattro 4.5 HD,False,False,2013.0,"February. Released 2013, February",148.0,134.0,67.0,10.3,4.5,62.2,720.0,1280.0,16:9,326.0,Android 4.0 ,4.0
BLU369,Quattro 5.7 HD,False,False,2013.0,"February. Released 2013, February",243.0,161.2,82.9,10.6,,,720.0,1280.0,16:9,258.0,Android 4.0 ,4.0
BLU369,R1 HD,False,False,2016.0,"June. Released 2016, June",142.0,143.5,72.0,8.7,5.0,66.7,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,R1 Plus,False,False,2017.0,"April. Released 2017, April",191.0,153.0,76.6,10.5,5.5,71.2,720.0,1280.0,16:9,267.0,Android 6.0 ,4.0
BLU369,R2,False,False,2017.0,"July. Released 2017, July",156.0,150.3,74.3,9.6,5.2,66.8,720.0,1280.0,16:9,282.0,Android 7.0 ,4.0
BLU369,R2 LTE,False,False,2017.0,"July. Released 2017, July",156.0,150.3,74.3,9.6,5.2,66.8,720.0,1280.0,16:9,282.0,Android 7.0 ,4.0
BLU369,R2 Plus,False,False,2017.0,"November. Released 2017, November",167.0,155.7,77.0,9.2,5.5,69.6,1080.0,1920.0,16:9,401.0,Android 7.0 ,8.0
BLU369,S1,False,False,2017.0,"September. Released 2017, September",137.0,147.3,72.8,8.4,5.2,69.5,720.0,1280.0,16:9,282.0,Android 7.0 ,8.0
BLU369,S91,False,False,2022.0,June 24,202.0,164.8,76.3,8.9,6.5,81.1,720.0,1600.0,20:9,270.0,Android 11,8.0
BLU369,S91 Pro,False,False,2022.0,July,202.0,164.7,76.0,8.9,6.5,81.5,720.0,1600.0,20:9,270.0,Android 12,8.0
BLU369,Samba,True,False,2010.0,"June. Released 2010, June",96.0,111.0,56.0,14.0,,,,,,,,
BLU369,Samba Elite,True,False,2011.0,"July. Released 2011, Q3",69.0,102.0,56.0,13.5,2.0,22.0,160.0,128.0,,102.0,,
BLU369,Samba JR,True,False,2011.0,"July. Released 2011, Q3",75.0,99.3,55.9,13.8,1.77,17.8,160.0,128.0,,116.0,,
BLU369,Samba Mini,True,False,2010.0,"September. Released 2010, Q4",76.0,99.5,58.0,12.0,2.0,21.5,240.0,320.0,4:3,200.0,,
BLU369,Samba Q,True,False,2011.0,"February. Released 2011, April",120.0,105.0,58.0,14.0,,,,,,,,
BLU369,Samba TV,True,False,2013.0,"May. Released 2013, May",80.0,107.8,59.8,14.0,2.0,19.5,176.0,220.0,,141.0,,
BLU369,Samba W,True,True,2013.0,"August. Released 2013, August",80.0,107.8,59.8,14.0,2.0,19.5,176.0,220.0,,141.0,,
BLU369,Selfie,False,False,2015.0,"April. Released 2015, April",136.0,146.0,66.3,9.6,4.7,62.9,720.0,1280.0,16:9,312.0,Android 4.4.2 ,8.0
BLU369,Slim TV,True,False,2010.0,"September. Released 2010, September",102.0,109.0,45.0,9.9,2.2,30.6,240.0,320.0,4:3,182.0,,
BLU369,Smart,False,False,2010.0,"September. Released 2010, October",102.0,104.0,55.0,12.2,,,,,,,,
BLU369,Spark,True,False,2011.0,"July. Released 2011, Q3",59.0,92.0,52.0,15.0,2.4,37.3,240.0,320.0,4:3,167.0,,
BLU369,Speed,False,False,2010.0,"October. Released 2010, October",123.0,109.0,62.0,15.0,2.44,27.3,360.0,480.0,4:3,246.0,,
BLU369,Sport 4.5,False,False,2014.0,"October. Released 2014, October",157.0,134.6,67.0,10.8,4.5,61.9,480.0,854.0,16:9,218.0,Android 4.4.2 ,4.0
BLU369,Studio 5.0,False,False,2013.0,"April. Released 2013, May",170.0,144.0,74.0,10.7,5.0,66.8,480.0,800.0,5:3,187.0,Android 4.1 ,2.0
BLU369,Studio 5.0 C,False,False,2014.0,"August. Released 2014, August",170.0,145.0,73.0,9.7,5.0,65.1,480.0,854.0,16:9,196.0,Android 4.4.2 ,2.0
BLU369,Studio 5.0 C HD,False,False,2014.0,"August. Released 2014, August",166.0,146.0,74.0,9.3,5.0,63.8,720.0,1280.0,16:9,294.0,Android 4.4.2 ,4.0
BLU369,Studio 5.0 CE,True,True,2014.0,"August. Released 2014, August",171.0,145.0,73.0,9.7,5.0,65.1,480.0,854.0,16:9,196.0,Android 4.4.2 ,2.0
BLU369,Studio 5.0 E,True,True,2014.0,"January. Released 2014, January",174.0,146.0,74.0,10.1,5.0,63.8,480.0,854.0,16:9,196.0,Android 4.2 ,2.0
BLU369,Studio 5.0 HD LTE,False,False,2014.0,"December. Released 2014, December",164.0,145.7,72.0,9.0,5.0,65.7,720.0,1280.0,16:9,294.0,Android 4.4.2 ,4.0
BLU369,Studio 5.0 II,False,False,2013.0,"December. Released 2013, December",155.0,146.0,73.0,9.7,5.0,64.6,480.0,854.0,16:9,196.0,Android 4.2 ,2.0
BLU369,Studio 5.0 LTE,False,False,2014.0,"April. Released 2014, May",162.0,145.5,72.5,9.0,5.0,65.3,540.0,960.0,16:9,220.0,Android 4.2 ,4.0
BLU369,Studio 5.0 S,False,False,2013.0,"April. Released 2013, May",170.0,143.0,72.0,8.9,5.0,66.9,540.0,960.0,16:9,220.0,Android 4.1.2 ,4.0
BLU369,Studio 5.0 S II,False,False,2014.0,"January. Released 2014, February",155.0,145.0,70.9,8.3,5.0,67.0,540.0,960.0,16:9,220.0,Android 4.2 ,4.0
BLU369,Studio 5.3,False,False,2011.0,"December. Released 2012, January",192.0,150.0,81.0,10.9,5.3,65.8,480.0,800.0,5:3,176.0,Android 2.3 ,
BLU369,Studio 5.3 II,False,False,2013.0,"February. Released 2013, February",210.0,150.0,77.0,10.8,5.3,67.0,540.0,960.0,16:9,208.0,Android 4.1 ,2.0
BLU369,Studio 5.3 S,False,False,2013.0,"April. Released 2013, May",190.0,153.0,78.0,9.2,5.3,64.9,540.0,960.0,16:9,208.0,Android 4.1.2 ,4.0
BLU369,Studio 5.5,False,False,2013.0,"September. Released 2013, October",184.0,157.0,79.5,9.5,5.5,66.8,480.0,854.0,16:9,178.0,Android 4.2 ,4.0
BLU369,Studio 5.5 HD,False,False,2016.0,"March. Released 2016, March",183.0,153.8,77.4,9.1,5.5,70.1,720.0,1280.0,16:9,267.0,Android 5.1 ,4.0
BLU369,Studio 5.5 S,False,False,2014.0,"January. Released 2014, February",166.0,156.0,77.6,8.9,5.5,68.9,540.0,960.0,16:9,200.0,Android 4.2 ,4.0
BLU369,Studio 5.5C,False,False,2015.0,"May. Released 2015, May",178.0,155.0,79.0,9.9,5.5,68.1,480.0,854.0,16:9,178.0,Android 4.4 ,4.0
BLU369,Studio 6.0 HD,False,False,2014.0,"April. Released 2014, April",206.0,168.0,83.0,8.5,6.0,71.2,720.0,1280.0,16:9,245.0,Android 4.2 ,4.0
BLU369,Studio 6.0 LTE,False,False,2014.0,"December. Released 2014, December",177.0,163.5,81.4,9.2,6.0,74.6,1080.0,1920.0,16:9,367.0,Android 4.4.2 ,4.0
BLU369,Studio 7.0,False,False,2014.0,"November. Released 2014, November",299.0,187.5,103.0,9.4,7.0,71.4,600.0,1024.0,16:9,170.0,Android 4.4.2 ,2.0
BLU369,Studio 7.0 II,False,False,2015.0,"August. Released 2015, August",248.0,194.0,107.0,9.3,7.0,66.4,600.0,1024.0,16:9,170.0,Android 5.0 ,4.0
BLU369,Studio 7.0 LTE,False,False,2015.0,"October. Released 2015, October",266.0,190.0,99.8,8.5,7.0,71.2,720.0,1280.0,16:9,210.0,Android 5.1 ,4.0
BLU369,Studio C,False,False,2015.0,"May. Released 2015, May",172.0,144.0,72.4,9.4,5.0,66.1,720.0,1280.0,16:9,294.0,Android 5.0 ,4.0
BLU369,Studio C 5 + 5,False,False,2015.0,"July. Released 2015, July",157.0,143.0,71.8,9.0,5.0,67.1,480.0,854.0,16:9,196.0,Android 5.0 ,4.0
BLU369,Studio C 5 + 5 LTE,False,False,2015.0,"July. Released 2015, August",157.0,143.0,71.8,9.0,5.0,67.1,480.0,854.0,16:9,196.0,Android 5.0 ,4.0
BLU369,Studio C 8+8,False,False,2016.0,"August. Released 2016, August",152.0,144.4,72.5,8.5,5.0,65.8,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio C 8+8 LTE,False,False,2016.0,"August. Released 2016, August",143.0,144.4,72.5,8.5,5.0,65.8,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio C HD,False,False,2016.0,"January. Released 2016, January",176.0,144.7,71.2,10.2,5.0,66.9,720.0,1280.0,16:9,294.0,Android 5.1 ,4.0
BLU369,Studio C Mini,False,False,2014.0,"August. Released 2014, August",156.0,138.0,71.5,9.5,4.7,63.7,480.0,800.0,5:3,199.0,Android 4.4.2 ,4.0
BLU369,Studio C Super Camera,False,False,2015.0,"August. Released 2015, August",126.0,143.0,71.0,8.5,5.0,67.9,720.0,1280.0,16:9,294.0,Android 5.0 ,4.0
BLU369,Studio Energy,False,False,2015.0,"January. Released 2015, January",180.0,144.5,71.5,10.4,5.0,66.7,720.0,1280.0,16:9,294.0,Android 4.4.2 ,4.0
BLU369,Studio Energy 2,False,False,2015.0,"October. Released 2015, October",176.0,144.0,71.2,10.1,5.0,67.2,720.0,1280.0,16:9,294.0,Android 5.0 ,4.0
BLU369,Studio G,False,False,2015.0,"January. Released 2015, January",156.0,143.0,73.2,9.9,5.0,65.8,480.0,854.0,16:9,196.0,Android 4.4.2 ,4.0
BLU369,Studio G HD,False,False,2016.0,"February. Released 2016, February",133.0,143.3,71.5,8.4,5.0,67.3,720.0,1280.0,16:9,294.0,Android 5.1 ,4.0
BLU369,Studio G HD LTE,False,False,2016.0,"August. Released 2016, August",145.0,145.0,72.0,9.4,5.0,66.0,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio G LTE,False,False,2015.0,"October. Released 2015, October",149.0,143.0,72.0,8.9,5.0,66.9,480.0,854.0,16:9,196.0,Android 5.1 ,4.0
BLU369,Studio G Max,False,False,2016.0,"November. Released 2016, November",146.0,148.4,73.9,8.1,5.2,68.0,720.0,1280.0,16:9,282.0,Android 6.0 ,4.0
BLU369,Studio G Mini,False,False,2017.0,"August. Released 2017, August",121.0,133.6,67.8,10.0,4.5,61.6,480.0,854.0,16:9,218.0,Android 6.0 ,2.0
BLU369,Studio G Plus,False,False,2015.0,"November. Released 2015, November",154.0,155.5,78.8,9.6,5.5,68.0,480.0,854.0,16:9,178.0,Android 5.1 ,4.0
BLU369,Studio G Plus HD,False,False,2016.0,"November. Released 2016, November",189.0,148.7,77.4,8.9,5.5,72.5,720.0,1280.0,16:9,267.0,Android 6.0 ,4.0
BLU369,Studio G2,False,False,2016.0,"August. Released 2016, August",145.0,145.0,72.0,9.4,5.0,66.0,480.0,854.0,16:9,196.0,Android 6.0 ,4.0
BLU369,Studio G2 HD,False,False,2016.0,"December. Released 2016, December",141.0,146.0,73.6,10.5,5.0,64.1,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio G3,False,False,2017.0,"October. Released 2017, October",161.0,149.2,74.3,9.9,5.2,67.2,480.0,854.0,16:9,188.0,Android 7.0 ,4.0
BLU369,Studio G4,False,False,2018.0,July,126.0,141.5,73.5,8.5,5.2,71.7,720.0,1280.0,16:9,282.0,Android 8.1 Oreo ,4.0
BLU369,Studio J1,False,False,2017.0,"June. Released 2017, June",135.0,121.5,62.5,10.3,4.0,60.0,480.0,800.0,5:3,233.0,Android 6.0 ,2.0
BLU369,Studio J2,False,False,2017.0,"May. Released 2017, May",143.0,144.9,72.9,10.4,5.0,65.2,480.0,854.0,16:9,196.0,Android 6.0 ,2.0
BLU369,Studio J5,False,False,2016.0,"November. Released 2016, November",130.0,142.8,73.0,9.6,5.0,66.1,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio J8,False,False,2017.0,"July. Released 2017, July",183.0,155.7,77.6,8.9,5.5,69.0,720.0,1280.0,16:9,267.0,Android 7.0 ,4.0
BLU369,Studio J8 LTE,False,False,2017.0,"July. Released 2017, July",183.0,155.7,77.6,8.9,5.5,69.0,720.0,1280.0,16:9,267.0,Android 7.0 ,4.0
BLU369,Studio J8M LTE,False,False,2018.0,February,140.0,145.0,72.0,9.4,5.0,66.0,720.0,1280.0,16:9,294.0,Android 7.0 ,4.0
BLU369,Studio M HD,False,False,2016.0,"February. Released 2016, February",150.0,143.3,72.0,8.9,5.0,66.8,720.0,1280.0,16:9,294.0,Android 5.1 ,4.0
BLU369,Studio M LTE,False,False,2016.0,"August. Released 2016, August",155.0,145.0,72.5,8.5,5.0,65.5,480.0,854.0,16:9,196.0,Android 6.0 ,4.0
BLU369,Studio Max,False,False,2016.0,"November. Released 2016, November",169.0,153.8,75.6,8.5,5.5,71.7,1080.0,1920.0,16:9,401.0,Android 6.0 ,8.0
BLU369,Studio Mega,False,False,2017.0,"June. Released 2017, June",196.0,166.2,83.9,9.5,6.0,71.2,720.0,1280.0,16:9,245.0,Android 7.0 ,4.0
BLU369,Studio Mega (2018),False,False,2018.0,October,155.0,156.7,75.2,8.4,6.0,78.8,720.0,1440.0,18:9,268.0,Android 8.1 Oreo ,4.0
BLU369,Studio Mega 2019,False,False,2019.0,September,181.0,161.4,78.0,9.6,6.0,73.8,720.0,1440.0,18:9,268.0,Android 9.0 ,8.0
BLU369,Studio Mini,False,False,2019.0,September,187.0,150.5,71.5,10.4,5.5,72.5,720.0,1440.0,18:9,293.0,Android 9.0 ,8.0
BLU369,Studio Mini LTE,False,False,2014.0,"November. Released 2014, November",145.0,137.1,67.4,10.0,4.5,60.4,480.0,854.0,16:9,218.0,Android 4.3 ,4.0
BLU369,Studio One,False,False,2016.0,"February. Released 2016, February",147.0,141.5,71.0,7.6,5.0,68.6,720.0,1280.0,16:9,294.0,Android 5.1 ,4.0
BLU369,Studio One Plus,False,False,2016.0,"February. Released 2016, February",175.0,143.5,71.2,8.7,5.5,81.6,1080.0,1920.0,16:9,401.0,Android 5.1 ,8.0
BLU369,Studio Pro,False,False,2017.0,"August. Released 2017, August",151.0,144.1,72.8,9.9,5.0,65.7,720.0,1280.0,16:9,294.0,Android 7.0 ,4.0
BLU369,Studio Selfie 2,False,False,2016.0,"May. Released 2016, May",153.0,144.4,72.5,8.5,5.0,65.8,480.0,854.0,16:9,196.0,Android 5.1 ,4.0
BLU369,Studio Selfie LTE,False,False,2017.0,"March. Released 2017, March",155.0,142.7,72.9,8.8,5.0,66.2,480.0,854.0,16:9,196.0,Android 5.1 ,4.0
BLU369,Studio Touch,False,False,2016.0,"June. Released 2016, June",141.0,143.2,71.2,8.4,5.0,67.6,720.0,1280.0,16:9,294.0,Android 6.0 ,4.0
BLU369,Studio View,False,False,2018.0,January,159.0,151.0,71.0,9.0,5.5,72.8,640.0,1280.0,18:9,260.0,Android 7.0 ,4.0
BLU369,Studio View XL,False,False,2018.0,January,174.0,160.1,74.3,9.3,5.7,70.5,720.0,1440.0,18:9,282.0,Android 7.0 ,4.0
BLU369,Studio X,False,False,2015.0,"January. Released 2015, January",154.0,144.0,72.0,10.5,5.0,66.5,720.0,1280.0,16:9,294.0,Android 4.4.2 ,4.0
BLU369,Studio X Mini,False,False,2016.0,"March. Released 2016, March",122.0,133.7,65.8,10.8,4.5,63.4,480.0,854.0,16:9,218.0,Android 5.1 ,4.0
BLU369,Studio X Plus,False,False,2015.0,"January. Released 2015, January",170.0,155.5,76.6,10.6,5.5,70.0,720.0,1280.0,16:9,267.0,Android 4.4.2 ,4.0
BLU369,Studio X10,False,False,2020.0,August 05,169.0,146.0,73.5,9.3,5.0,64.2,480.0,854.0,16:9,196.0,Android 10 ,4.0
BLU369,Studio X10 2022,False,False,2022.0,January,175.0,145.9,73.5,9.8,5.0,64.2,480.0,854.0,16:9,196.0,Android 11 ,4.0
BLU369,Studio X10+,False,False,2021.0,February 09,167.0,146.0,72.3,9.0,5.5,74.0,480.0,960.0,18:9,195.0,Android 10 ,4.0
BLU369,Studio X10L,False,False,2020.0,August,152.0,142.9,73.1,9.9,5.0,65.9,480.0,854.0,16:9,196.0,Android 11 ,4.0
BLU369,Studio X10L 2022,False,False,2022.0,July,175.0,145.9,73.5,9.8,5.0,64.2,480.0,854.0,16:9,196.0,Android 11 ,4.0
BLU369,Studio X12,False,False,2021.0,February 16,189.0,160.0,77.5,9.0,6.0,74.9,480.0,960.0,18:9,179.0,Android 10 ,4.0
BLU369,Studio X5,False,False,2022.0,July,149.0,145.0,72.4,10.1,5.0,65.6,480.0,854.0,16:9,196.0,Android 11 ,4.0
BLU369,Studio X5 Max,False,False,2022.0,July,202.0,164.7,76.0,8.9,5.7,67.0,480.0,960.0,18:9,188.0,Android 11 ,4.0
BLU369,Studio X8 HD,True,True,2016.0,"May. Released 2016, May",144.0,146.0,73.6,9.9,5.0,64.1,720.0,1280.0,16:9,294.0,Android 5.1 ,8.0
BLU369,Studio X8 HD (2019),False,False,2019.0,February,143.0,145.5,74.5,9.8,5.0,63.6,720.0,1280.0,16:9,294.0,Android 8.1 Oreo ,4.0
BLU369,Studio X9 HD,False,False,2020.0,March 25,144.0,143.0,73.0,10.1,5.0,66.0,720.0,1280.0,16:9,294.0,Android 8.1 Oreo ,4.0
BLU369,Studio XL,False,False,2015.0,"August. Released 2015, August",177.0,165.5,85.3,8.5,6.0,70.3,540.0,960.0,16:9,184.0,Android 5.0 ,4.0
BLU369,Studio XL2,False,False,2016.0,"November. Released 2016, November",200.0,165.7,83.6,9.1,6.0,71.6,720.0,1280.0,16:9,245.0,Android 6.0 ,4.0
BLU369,Swing,True,False,2011.0,"July. Released 2011, Q3",47.0,84.0,42.0,17.5,1.77,27.9,176.0,220.0,,159.0,,
BLU369,TV2Go,True,False,2009.0,"August. Released 2009, August",87.0,110.0,48.8,14.2,2.0,23.6,144.0,176.0,,114.0,,
BLU369,TV2Go Lite,True,False,2010.0,"September. Released 2010, September",87.0,110.0,48.8,14.2,2.0,23.6,144.0,176.0,,114.0,,
BLU369,Tango,False,False,2010.0,"September. Released 2010, Q4",94.0,98.7,55.0,13.0,2.8,44.7,240.0,320.0,4:3,143.0,Android 2.2 ,
BLU369,Tank,True,False,2012.0,"June. Released 2012, June",92.0,114.0,48.0,15.0,1.8,18.6,128.0,160.0,,114.0,,
BLU369,Tank 4.5,False,False,2013.0,"February. Released 2013, February",136.0,134.0,68.9,9.7,4.5,60.5,540.0,960.0,16:9,245.0,Android 4.1 ,2.0
BLU369,Tank Xtreme,False,False,2020.0,January,178.0,153.6,71.8,10.2,5.5,70.8,480.0,960.0,18:9,195.0,Android 9.0 ,4.0
BLU369,Tank Xtreme 2.4,True,False,2017.0,"January. Released 2017, January",139.0,129.0,58.7,14.4,2.4,23.6,240.0,320.0,4:3,167.0,,
BLU369,Tank Xtreme 4.0,False,False,2017.0,"January. Released 2017, January",141.0,130.0,69.0,13.9,4.0,50.8,480.0,800.0,5:3,233.0,Android 6.0 ,4.0
