Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Xiaomi377,Redmi Note 12 Discovery,True,True,True,True,False,False,2022,October 27,207.5,162.9,76,9,6.67,86.8,1080,2400,20:9,395,Android 12,8
Xiaomi377,Redmi Note 12 Pro,True,True,True,True,False,False,2022,October 27,187.0,163,76,8,6.67,86.7,1080,2400,20:9,395,Android 12,8
Xiaomi377,Redmi Note 12 Pro 4G,True,True,True,False,False,False,2023,March 03,201.8,164.2,76.1,8.1,6.67,86.0,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 12 Pro Speed,True,True,True,True,False,False,2022,December 27,181.0,162.9,76,7.9,6.67,86.8,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 12 Pro+,True,True,True,True,False,False,2022,October 27,208.4,162.9,76,8.9,6.67,86.8,1080,2400,20:9,395,Android 12,8
Xiaomi377,Redmi Note 12 Turbo,True,True,True,True,False,False,2023,March 28,181.0,161.1,75,7.9,6.67,88.9,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 12R,True,True,True,True,False,False,2023,June 28,199.0,168.6,76.3,8.2,6.79,85.1,1080,2460,None,396,Android 13,8
Xiaomi377,Redmi Note 12R Pro,True,True,True,True,False,False,2023,June 23,188.0,165.9,76.2,8,6.67,85.0,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 12S,True,True,True,False,False,False,2023,March 06,176.0,159.9,73.9,8.1,6.43,84.5,1080,2400,20:9,409,Android 13,8
Xiaomi377,Redmi Note 12T Pro,True,True,True,True,False,False,2023,May 29,200.0,163.6,74.3,8.9,6.6,85.1,1080,2460,None,407,Android 13,8
Xiaomi377,Redmi Note 13,True,True,True,True,False,False,2024,January 04,174.5,161.1,75,7.6,6.67,88.9,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 13 (China),True,True,True,True,False,False,2023,September 21,173.5,161.1,75,7.6,6.67,88.9,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 13 4G,True,True,True,False,False,False,2024,January 15,188.5,162.3,75.6,8,6.67,87.5,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 13 Pro,True,True,True,True,False,False,2023,September 21,187.0,161.2,74.2,8,6.67,89.8,1220,2712,20:9,446,Android 13,8
Xiaomi377,Redmi Note 13 Pro 4G,True,True,True,False,False,False,2024,January 15,188.0,161.1,75,8,6.67,88.9,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 13 Pro+,True,True,True,True,False,False,2023,September 21,199.0,161.4,74.2,8.9,6.67,89.7,1220,2712,20:9,446,Android 13,8
Xiaomi377,Redmi Note 13R Pro,True,True,True,True,False,False,2023,November 20,175.0,161.1,75,7.7,6.67,88.9,1080,2400,20:9,395,Android 13,8
Xiaomi377,Redmi Note 2,True,True,True,False,False,False,2015,"August. Released 2015, August",160.0,152,76,8.3,5.5,71.5,1080,1920,16:9,403,Android 5.0 ,8
Xiaomi377,Redmi Note 3,True,True,True,False,False,False,2016,"January 14. Released 2016, March 03",164.0,150,76,8.7,5.5,72.4,1080,1920,16:9,403,Android 5.1.1 ,None
Xiaomi377,Redmi Note 3 (MediaTek),True,True,True,False,False,False,2015,"November. Released 2015, November",164.0,150,76,8.7,5.5,72.4,1080,1920,16:9,403,Android 5.0.2 ,8
Xiaomi377,Redmi Note 4,True,True,True,False,False,False,2017,January,165.0,151,76,8.5,5.5,72.7,1080,1920,16:9,401,Android 6.0 ,8
Xiaomi377,Redmi Note 4 (MediaTek),True,True,True,False,False,False,2016,"August. Released 2016, August",175.0,151,76,8.4,5.5,72.7,1080,1920,16:9,401,Android 6.0 ,None
Xiaomi377,Redmi Note 4G,True,True,True,False,False,False,2014,"August. Released 2014, August",185.0,154,78.7,9.5,5.5,68.8,720,1280,16:9,267,Android 4.2 ,4
