Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Samsung1383,S5610,True,True,False,False,False,False,2011,"August. Released 2011, August",91.0,118.9,49.7,12.9,2.4,30.2,240,320,4:3,167,None,None
Samsung1383,S5611,True,True,False,False,False,False,2014,"February. Released 2014, February",91.0,118.9,49.7,12.9,2.4,30.2,240,320,4:3,167,None,None
Samsung1383,S5620 Monte,True,True,False,False,False,False,2010,"February. Released 2010, March",92.0,108.8,53.7,12.4,3.0,43.8,None,None,None,None,None,None
Samsung1383,S5630C,True,True,False,False,True,True,2009,"November. Released 2009, Q4",102.7,113.6,54.5,12.8,2.8,39.2,240,320,4:3,143,None,None
Samsung1383,S5690 Galaxy Xcover,True,True,False,False,False,False,2011,"August. Released 2011, October",100.0,121.5,65.9,12,3.65,49.5,320,480,3:2,158,Android 2.3 ,None
Samsung1383,S5750 Wave575,True,True,False,False,False,False,2010,"October. Released 2010, October",100.0,109.5,55,11.9,3.2,48.4,None,None,None,None,bada OS,None
Samsung1383,S5780 Wave 578,True,True,False,False,False,False,2011,"February. Released 2011, July",99.8,107.9,54.9,12.5,3.2,49.2,None,None,None,None,bada 1.1,None
Samsung1383,S6700,True,True,False,False,False,False,2009,"June. Released 2009, Q3",105.5,108,49.8,12.7,2.4,33.2,240,320,4:3,167,None,None
Samsung1383,S7070 Diva,True,False,False,False,True,True,2009,"December. Released 2010, February",94.0,101,54.8,13.4,2.8,43.9,None,None,None,None,None,None
Samsung1383,S720i,True,False,False,False,True,True,2007,July. Released 2008,88.0,96.5,46,17.7,2.0,28.4,128,160,None,102,None,None
Samsung1383,S7220 Ultra b,True,True,False,False,False,False,2009,"February. Released 2009, April",90.0,114,46.3,11.8,2.2,28.4,320,240,4:3,182,None,None
Samsung1383,S7230E Wave 723,True,True,False,False,False,False,2010,"August. Released 2010, October",113.8,109.5,53.9,11.8,3.2,49.4,None,None,None,None,bada OS,None
Samsung1383,S730i,True,False,False,False,True,True,2007,"July. Released 2007, October",83.0,100,50,14.8,2.0,25.2,176,220,None,141,None,None
