Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
HTC287,A12,True,True,True,False,False,False,None,None,None,139.8,69.5,9.5,4.7,62.7,720,1280,16:9,312,Android 4.4.4 ,4
HTC287,Advantage X7500,True,True,False,False,False,False,2007,February,359.0,133,98,16,5.0,59.4,None,None,None,None,Microsoft Windows Mobile 5.0 for PocketPC Phone Edition,None
HTC287,Advantage X7510,True,True,False,False,False,False,2008,"February. Released 2008, June",375.0,133,98,16,5.0,59.4,None,None,None,None,Microsoft Windows Mobile 6.0 Professional,None
HTC287,Amaze 4G,True,True,False,False,False,False,2011,"September. Released 2011, October",172.9,130,65.6,11.8,4.3,59.8,540,960,16:9,256,Android 2.3.4 ,2
HTC287,Aria,True,True,False,False,False,False,2010,"June. Released 2010, June",115.0,103.8,57.7,11.7,3.2,50.9,320,480,3:2,180,Android 2.1 ,None
HTC287,Arrive,True,True,False,False,False,False,2010,"October. Released 2011, March",185.0,117.5,59,15.5,3.6,53.2,None,None,None,None,Microsoft Windows Phone 7,None
HTC287,Butterfly,True,True,True,False,False,False,2012,"December. Released 2013, January",140.0,143,70.5,9.1,5.0,68.4,1080,1920,16:9,441,Android 4.1.1 ,4
HTC287,Butterfly 2,True,True,True,False,False,False,2014,"August. Released 2014, September",151.0,145.4,70.2,10,5.0,67.5,1080,1920,16:9,441,Android 4.4.2 ,4
HTC287,Butterfly 3,True,True,True,False,False,False,2015,"September. Released 2015, October",161.0,151,73,10,5.2,67.6,1440,2560,16:9,565,Android 5.0 ,8
HTC287,Butterfly S,True,True,True,False,False,False,2013,"June. Released 2013, July",160.0,144.5,70.5,10.6,5.0,67.7,1080,1920,16:9,441,Android 4.2.2 ,4
HTC287,ChaCha,True,True,False,False,False,False,2011,"February. Released 2011, June",120.0,114.4,64.6,10.7,2.6,27.2,480,320,3:2,222,Android 2.3 ,None
HTC287,DROID DNA,True,True,True,False,False,False,2012,"November. Released 2012, November",141.7,141,70.5,9.7,5.0,69.3,1080,1920,16:9,441,Android 4.1 ,4
HTC287,DROID ERIS,True,True,False,False,False,False,2009,"October. Released 2009, November",120.0,113,56,13,3.2,48.2,320,480,3:2,180,Android 2.1 ,None
HTC287,DROID Incredible 2,True,True,False,False,False,False,2011,"April. Released 2011, April",135.0,120.7,64,12.2,4.0,59.0,480,800,5:3,233,Android 2.2 ,None
HTC287,DROID Incredible 4G LTE,True,True,True,False,False,False,2012,"May. Released 2012, July",132.0,121.9,61,11.7,4.0,59.3,540,960,16:9,275,Android 4.0.3 ,2
HTC287,Desire,True,True,False,False,False,False,2010,"February. Released 2010, March",135.0,119,60,11.9,3.7,54.6,480,800,5:3,252,Android 2.1 ,None
HTC287,Desire 10 Compact,True,True,True,False,False,False,2017,Q1,148.0,148.6,72,7.5,5.0,64.4,720,1280,16:9,294,Android 6.0 ,4
HTC287,Desire 10 Lifestyle,True,True,True,False,False,False,2016,"September. Released 2016, September",155.0,156.9,76.9,7.7,5.5,69.1,720,1280,16:9,267,Android 6.0 ,4
HTC287,Desire 10 Pro,True,True,True,False,False,False,2016,"September 20. Released 2016, December 20",165.0,156.5,76,7.9,5.5,70.5,1080,1920,16:9,400,Android 6.0 ,8
HTC287,Desire 12,True,True,True,False,False,False,2018,March,137.0,148.5,70.8,8.2,5.5,74.2,720,1440,18:9,293,Android 7.x ,4
