Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Infinix125,Smart,True,True,False,False,False,False,2017,None,145.0,144.9,71.9,8.4,5.0,66.2,720,1280,16:9,294,Android 7.0 ,4
Infinix125,Smart 2,True,True,True,False,False,False,2018,None,138.0,148,71,8.4,5.5,74.3,720,1440,18:9,293,Android 8.1 ,4
Infinix125,Smart 2 HD,True,True,False,False,False,False,2018,October,165.0,156.9,76.5,8.2,6.0,77.4,720,1440,18:9,268,Android 8.1 ,4
Infinix125,Smart 2 Pro,True,True,True,False,False,False,2018,None,138.0,147.5,71,8.3,5.5,74.5,720,1440,18:9,293,Android 8.1 ,4
Infinix125,Smart 4,True,True,True,False,False,False,2019,October,183.0,167,76,8.3,6.6,82.9,720,1600,20:9,266,Android 9.0 Pie ,4
Infinix125,Smart 4c,True,True,True,False,False,False,2019,November,183.0,167,76,8.3,6.6,82.9,720,1600,20:9,266,Android 9.0 ,4
Infinix125,Smart 5,True,True,True,False,False,False,2020,August 13,183.0,165.4,76.4,8.8,6.6,83.2,720,1600,20:9,266,Android 10 ,4
Infinix125,Smart 5 (India),True,True,True,False,False,False,2021,February 11,207.0,171.8,78,8.9,6.82,82.4,720,1640,None,263,Android 10 ,8
Infinix125,Smart 5 Pro,True,True,True,False,False,False,2021,November 17,None,164.4,75.6,9.5,6.52,82.6,720,1600,20:9,269,Android 11 ,8
Infinix125,Smart 6,True,True,True,False,False,False,2021,October 26,None,165.6,76.4,9.1,6.6,83.1,720,1600,20:9,266,Android 11 ,8
Infinix125,Smart 6 HD,True,True,True,False,False,False,2022,April 26,None,165.6,76.4,9.1,6.6,83.1,720,1600,20:9,266,Android 11 ,8
Infinix125,Smart 6 Plus (India),True,True,True,False,False,False,2022,July 29,202.0,172.6,77.7,8.7,6.82,83.7,720,1600,20:9,257,Android 12 ,8
Infinix125,Smart 7,True,True,True,False,False,False,2023,February 09,188.0,163.8,75.6,8.7,6.6,84.5,720,1612,20:9,267,Android 12,None
Infinix125,Smart 7 (India),True,True,True,False,False,False,2023,February 22,207.0,164.2,75.6,9.4,6.6,84.3,720,1612,20:9,267,Android 12,8
Infinix125,Smart 7 HD,True,True,True,False,False,False,2023,April 14,196.5,163.9,75.5,8.7,6.6,84.6,720,1612,20:9,267,Android 12 ,8
Infinix125,Smart 8,True,True,True,False,False,False,2023,November 09,184.0,163.6,75.6,8.5,6.6,84.6,720,1612,20:9,267,Android 13,8
Infinix125,Smart 8 (India),True,True,True,False,False,False,2024,January 13,189.0,163.6,75.6,8.5,6.6,84.6,720,1612,20:9,267,Android 13 ,8
Infinix125,Smart 8 HD,True,True,True,False,False,False,2023,December 08,184.0,163.6,75.6,8.5,6.6,84.6,720,1612,20:9,267,Android 13,8
Infinix125,Smart 8 Plus,True,True,True,False,False,False,2024,January 30,204.0,163.7,75.7,9,6.6,84.4,720,1612,20:9,267,Android 13 ,8
Infinix125,Smart 8 Pro,True,True,True,False,False,False,2024,January 29,189.0,163.6,75.6,8.5,6.6,84.6,720,1612,20:9,267,Android 13 ,8
Infinix125,Smart HD 2021,True,True,True,False,False,False,2020,December 16,195.0,158.3,75.2,9.8,6.1,76.7,720,1560,5:9,282,Android 10 ,4
Infinix125,Smart3 Plus,True,True,True,False,False,False,2019,April,148.0,157,76,7.8,6.21,80.7,720,1520,19:9,271,Android 9.0 ,4
Infinix125,Zero 20,True,True,True,False,False,False,2022,October 05,196.0,164.4,76.7,8,6.7,86.0,1080,2400,20:9,393,Android 12,8
Infinix125,Zero 30,True,True,True,True,False,False,2023,September 01,185.0,164.5,75,7.9,6.78,90.0,1080,2400,20:9,388,Android 13,8
Infinix125,Zero 30 4G,True,True,True,False,False,False,2023,October 26,182.0,164.5,75,7.9,6.78,90.0,1080,2400,20:9,388,Android 13,8
Infinix125,Zero 4,True,True,True,False,False,False,2017,March,167.5,151.5,76,7.8,5.5,72.4,1080,1920,16:9,401,Android 6.0 ,8
Infinix125,Zero 4 Plus,True,True,True,False,False,False,2017,March,203.0,160.5,83,8.3,5.98,74.0,1080,1920,16:9,368,Android 6.0 ,None
Infinix125,Zero 5,True,True,True,False,False,False,2018,None,197.0,166.4,82.4,8,5.98,71.9,1080,1920,16:9,368,Android 7.0 ,8
Infinix125,Zero 5 Pro,True,True,True,False,False,False,2018,None,197.0,166.4,82.4,8,5.98,71.9,1080,1920,16:9,368,Android 7.0 ,8
Infinix125,Zero 5G,True,True,True,True,False,False,2022,February 08,199.0,168.7,76.5,8.8,6.78,88.1,1080,2460,None,388,Android 11,8
Infinix125,Zero 5G 2023,True,True,True,True,False,False,2022,November 08,201.0,168.7,76.5,8.9,6.78,84.6,1080,2460,None,396,Android 12,8
Infinix125,Zero 6,True,True,True,False,False,False,2019,March,178.0,None,None,None,None,None,1080,2246,7:9,403,Android 8.0 ,8
Infinix125,Zero 6 Pro,True,True,True,False,False,False,2019,March,178.0,None,None,None,None,None,1080,2246,7:9,403,Android 8.0 ,8
Infinix125,Zero 8,True,True,True,False,False,False,2020,August 27,205.0,168.7,76.1,9.1,6.85,86.8,1080,2460,None,392,Android 10,8
Infinix125,Zero 8i,True,True,True,False,False,False,2020,December 03,210.5,168.7,76.1,9.1,6.85,86.8,1080,2460,None,392,Android 10,8
Infinix125,Zero Ultra,True,True,True,True,False,False,2022,October 05,213.0,165.5,74.5,8.8,6.8,90.5,1080,2400,20:9,387,Android 12,8
Infinix125,Zero X,True,True,True,False,False,False,2021,September 13,193.0,164.1,75.7,7.8,6.67,86.5,1080,2400,20:9,395,Android 11,8
Infinix125,Zero X Neo,True,True,True,False,False,False,2021,September 13,None,168.4,76.5,8.8,6.78,84.7,1080,2460,None,396,Android 11,8
Infinix125,Zero X Pro,True,True,True,False,False,False,2021,September 13,193.0,164.1,75.7,7.8,6.67,86.5,1080,2400,20:9,395,Android 11,8
